pmid,cited_pmid
MEDLINE:23649437,MEDLINE:16893655
MEDLINE:23649437,MEDLINE:16948883
MEDLINE:23649437,MEDLINE:16798220
MEDLINE:23649437,MEDLINE:16675259
MEDLINE:23649437,MEDLINE:16675249
MEDLINE:23649437,MEDLINE:16731119
MEDLINE:23649437,MEDLINE:16529844
MEDLINE:23649437,MEDLINE:16481190
MEDLINE:23649437,MEDLINE:16488712
MEDLINE:23649437,
MEDLINE:23649437,MEDLINE:16631680
MEDLINE:23649437,MEDLINE:16343923
MEDLINE:23649437,MEDLINE:16354848
MEDLINE:23649437,MEDLINE:16244091
MEDLINE:23649437,MEDLINE:16305843
MEDLINE:23649437,MEDLINE:16140541
MEDLINE:23649437,MEDLINE:16308007
MEDLINE:23649437,
MEDLINE:23649437,MEDLINE:16214509
MEDLINE:23649437,MEDLINE:16234818
MEDLINE:23649437,MEDLINE:16204605
MEDLINE:23649437,MEDLINE:16054820
MEDLINE:23649437,MEDLINE:15977513
MEDLINE:23649437,MEDLINE:16122477
MEDLINE:23649437,MEDLINE:16144067
MEDLINE:23649437,MEDLINE:15928496
MEDLINE:23649437,MEDLINE:15896625
MEDLINE:23649437,MEDLINE:15947310
MEDLINE:23649437,MEDLINE:15951309
MEDLINE:23649437,MEDLINE:15926096
MEDLINE:23649437,MEDLINE:15821190
MEDLINE:23649437,MEDLINE:15740940
MEDLINE:23649437,
MEDLINE:23649437,MEDLINE:15622006
MEDLINE:23649437,MEDLINE:15541987
MEDLINE:23649437,MEDLINE:15115989
MEDLINE:23649437,MEDLINE:15474671
MEDLINE:23649437,MEDLINE:15364755
MEDLINE:23649437,
MEDLINE:23649437,MEDLINE:15237512
MEDLINE:23649437,MEDLINE:14769722
MEDLINE:23649437,
MEDLINE:23649437,MEDLINE:14726076
MEDLINE:23649437,MEDLINE:14726074
MEDLINE:23649437,MEDLINE:12855523
MEDLINE:23649437,MEDLINE:12771069
MEDLINE:23649437,MEDLINE:12493501
MEDLINE:23649437,MEDLINE:14667591
MEDLINE:23649437,MEDLINE:14668250
MEDLINE:23649437,MEDLINE:14607822
MEDLINE:23649437,MEDLINE:14602342
MEDLINE:23649437,
MEDLINE:23649437,
MEDLINE:23649437,MEDLINE:23649432
MEDLINE:23649437,
MEDLINE:23649437,MEDLINE:22560968
MEDLINE:23649437,MEDLINE:22368187
MEDLINE:23649437,MEDLINE:22345181
MEDLINE:23649437,MEDLINE:12915902
MEDLINE:23649437,MEDLINE:12902063
MEDLINE:23649437,MEDLINE:12871687
MEDLINE:23649437,MEDLINE:12860752
MEDLINE:23649437,MEDLINE:12796194
MEDLINE:23649437,MEDLINE:12714344
MEDLINE:23649437,MEDLINE:12668811
MEDLINE:23649437,MEDLINE:12527570
MEDLINE:23649437,MEDLINE:12456999
MEDLINE:23649437,MEDLINE:12114334
MEDLINE:23649437,MEDLINE:9515839
MEDLINE:23649437,MEDLINE:11948039
MEDLINE:23649437,MEDLINE:12400735
MEDLINE:23649437,MEDLINE:11812957
MEDLINE:23649437,MEDLINE:11809982
MEDLINE:23649437,MEDLINE:11574208
MEDLINE:23649437,MEDLINE:11555496
MEDLINE:23649437,MEDLINE:8441297
MEDLINE:23649437,MEDLINE:10331335
MEDLINE:23649437,MEDLINE:13916636
MEDLINE:23649437,
MEDLINE:23649437,
MEDLINE:23649437,
MEDLINE:23649437,MEDLINE:11463014
MEDLINE:23649437,MEDLINE:11251278
MEDLINE:23649437,MEDLINE:10386404
MEDLINE:23649437,MEDLINE:11562519
MEDLINE:23649437,MEDLINE:10619512
MEDLINE:23649437,MEDLINE:9485220
MEDLINE:23649437,MEDLINE:10619513
MEDLINE:23649437,MEDLINE:9262569
MEDLINE:23649437,MEDLINE:10197649
MEDLINE:23649437,MEDLINE:8693432
MEDLINE:23649437,MEDLINE:9768948
MEDLINE:23649437,MEDLINE:9106573
MEDLINE:23649437,MEDLINE:9535457
MEDLINE:23649437,MEDLINE:7944692
MEDLINE:23649437,MEDLINE:10355428
MEDLINE:23649437,MEDLINE:9877504
MEDLINE:23649437,MEDLINE:11029358
MEDLINE:23649437,MEDLINE:1995212
MEDLINE:23649437,MEDLINE:1735254
MEDLINE:23649437,MEDLINE:8874240
MEDLINE:23649437,MEDLINE:8131537
MEDLINE:23649437,MEDLINE:3193801
MEDLINE:23649437,MEDLINE:8365278
MEDLINE:23649437,MEDLINE:3665591
MEDLINE:23649437,MEDLINE:7634864
MEDLINE:23649437,MEDLINE:9577499
MEDLINE:23649437,MEDLINE:9631786
MEDLINE:23649437,MEDLINE:8729998
MEDLINE:23649437,
MEDLINE:23649437,MEDLINE:4846113
MEDLINE:23649437,MEDLINE:6865454
MEDLINE:23649437,MEDLINE:7677487
MEDLINE:23649437,MEDLINE:9743149
MEDLINE:23649437,MEDLINE:373529
MEDLINE:23649437,MEDLINE:7921468
MEDLINE:23649437,
MEDLINE:23649437,MEDLINE:1446488
MEDLINE:23649437,MEDLINE:8834326
MEDLINE:23649437,MEDLINE:7735602
MEDLINE:23649437,MEDLINE:7973101
MEDLINE:23649437,MEDLINE:9543294
MEDLINE:23649437,MEDLINE:3662680
MEDLINE:23649437,MEDLINE:10853844
MEDLINE:23649437,MEDLINE:4035628
MEDLINE:23649437,MEDLINE:8222791
MEDLINE:23649437,MEDLINE:1582293
MEDLINE:23649437,MEDLINE:8693434
MEDLINE:23649437,MEDLINE:2396230
MEDLINE:23649437,MEDLINE:7853881
MEDLINE:23649437,MEDLINE:6721272
MEDLINE:23649437,MEDLINE:2914473
MEDLINE:23649437,MEDLINE:2930068
MEDLINE:23649437,MEDLINE:8619729
MEDLINE:23649437,MEDLINE:9404744
MEDLINE:23649437,MEDLINE:15625331
MEDLINE:23649437,MEDLINE:16055882
MEDLINE:23649437,MEDLINE:11889023
MEDLINE:23649437,MEDLINE:10477528
MEDLINE:23649437,
MEDLINE:23649437,MEDLINE:9842949
MEDLINE:23649437,MEDLINE:16162758
MEDLINE:23649437,MEDLINE:15364749
MEDLINE:23649437,MEDLINE:14726077
MEDLINE:23649437,MEDLINE:12648693
MEDLINE:23649437,MEDLINE:12759479
MEDLINE:23649437,MEDLINE:11157613
MEDLINE:23649437,MEDLINE:1494764
MEDLINE:23649437,
MEDLINE:23649437,MEDLINE:14645640
MEDLINE:23649437,MEDLINE:10588963
MEDLINE:23649437,MEDLINE:11948273
MEDLINE:23649436,MEDLINE:20979469
MEDLINE:23649436,MEDLINE:20926401
MEDLINE:23649436,MEDLINE:20871266
MEDLINE:23649436,
MEDLINE:23649436,MEDLINE:18604333
MEDLINE:23649436,
MEDLINE:23649436,MEDLINE:20573926
MEDLINE:23649436,MEDLINE:20154079
MEDLINE:23649436,MEDLINE:20043461
MEDLINE:23649436,MEDLINE:19648733
MEDLINE:23649436,MEDLINE:19809052
MEDLINE:23649436,MEDLINE:19546519
MEDLINE:23649436,MEDLINE:19124238
MEDLINE:23649436,MEDLINE:19017891
MEDLINE:23649436,MEDLINE:19347832
MEDLINE:23649436,MEDLINE:18852159
MEDLINE:23649436,MEDLINE:18836886
MEDLINE:23649436,MEDLINE:14216274
MEDLINE:23649436,MEDLINE:13792700
MEDLINE:23649436,MEDLINE:13840355
MEDLINE:23649436,MEDLINE:18263688
MEDLINE:23649436,MEDLINE:18390633
MEDLINE:23649436,MEDLINE:18506025
MEDLINE:23649436,
MEDLINE:23649436,MEDLINE:18321918
MEDLINE:23649436,MEDLINE:18222220
MEDLINE:23649436,
MEDLINE:23649436,MEDLINE:17400670
MEDLINE:23649436,
MEDLINE:23649436,MEDLINE:17873165
MEDLINE:23649436,MEDLINE:17573511
MEDLINE:23649436,MEDLINE:17379850
MEDLINE:23649436,MEDLINE:17360724
MEDLINE:23649436,MEDLINE:16873767
MEDLINE:23649436,MEDLINE:16843755
MEDLINE:23649436,MEDLINE:16608948
MEDLINE:23649436,
MEDLINE:23649436,MEDLINE:16281263
MEDLINE:23649436,MEDLINE:16304312
MEDLINE:23649436,MEDLINE:16002960
MEDLINE:23649436,
MEDLINE:23649436,MEDLINE:15764788
MEDLINE:23649436,MEDLINE:14769735
MEDLINE:23649436,MEDLINE:14746157
MEDLINE:23649436,MEDLINE:14665778
MEDLINE:23649436,MEDLINE:14612897
MEDLINE:23649436,MEDLINE:14605077
MEDLINE:23649436,MEDLINE:14674072
MEDLINE:23649436,MEDLINE:14595149
MEDLINE:23649436,MEDLINE:12853517
MEDLINE:23649436,MEDLINE:12711467
MEDLINE:23649436,MEDLINE:6311489
MEDLINE:23649436,MEDLINE:277043
MEDLINE:23649436,MEDLINE:14392676
MEDLINE:23649436,MEDLINE:3336947
MEDLINE:23649436,MEDLINE:13975657
MEDLINE:23649436,
MEDLINE:23649436,MEDLINE:2292304
MEDLINE:23649436,MEDLINE:6293231
MEDLINE:23649436,MEDLINE:5230451
MEDLINE:23649436,
MEDLINE:23649436,MEDLINE:2209349
MEDLINE:23649436,
MEDLINE:23649436,MEDLINE:4075723
MEDLINE:23649436,MEDLINE:5233445
MEDLINE:23649436,MEDLINE:5247110
MEDLINE:23649436,MEDLINE:6347023
MEDLINE:23649436,
MEDLINE:23649436,
MEDLINE:23649436,MEDLINE:4939217
MEDLINE:23649436,MEDLINE:186996
MEDLINE:23649436,MEDLINE:848290
MEDLINE:23649436,MEDLINE:580082
MEDLINE:23649436,MEDLINE:7973109
MEDLINE:23649436,MEDLINE:4501875
MEDLINE:23649436,MEDLINE:7268680
MEDLINE:23649436,
MEDLINE:23649436,MEDLINE:3353886
MEDLINE:23649436,MEDLINE:12527571
MEDLINE:23649436,
MEDLINE:23649436,MEDLINE:6705582
MEDLINE:23649436,MEDLINE:5144641
MEDLINE:23649436,
MEDLINE:23649436,MEDLINE:9100773
MEDLINE:23649436,MEDLINE:2991628
MEDLINE:23649436,MEDLINE:12000005
MEDLINE:23649436,MEDLINE:12461267
MEDLINE:23649436,MEDLINE:8284524
MEDLINE:23649436,MEDLINE:9358817
MEDLINE:23649436,MEDLINE:12234696
MEDLINE:23649436,MEDLINE:11786717
MEDLINE:23649436,MEDLINE:2192744
MEDLINE:23649436,MEDLINE:661364
MEDLINE:23649436,
MEDLINE:23649436,MEDLINE:9523368
MEDLINE:23649436,MEDLINE:3059834
MEDLINE:23649436,MEDLINE:11171705
MEDLINE:23649436,MEDLINE:1643916
MEDLINE:23649436,MEDLINE:3421012
MEDLINE:23649436,MEDLINE:11323480
MEDLINE:23649436,MEDLINE:18875034
MEDLINE:23649436,MEDLINE:14154145
MEDLINE:23649436,MEDLINE:10491450
MEDLINE:23649436,MEDLINE:4569383
MEDLINE:23649436,MEDLINE:3469848
MEDLINE:23649436,MEDLINE:7716347
MEDLINE:23649436,MEDLINE:2914479
MEDLINE:23649436,MEDLINE:2009779
MEDLINE:23649436,
MEDLINE:23649436,MEDLINE:3212750
MEDLINE:23649436,MEDLINE:4434339
MEDLINE:23649436,MEDLINE:6783210
MEDLINE:23649436,MEDLINE:7081810
MEDLINE:23649436,MEDLINE:6297116
MEDLINE:23649436,MEDLINE:11392578
MEDLINE:23649436,MEDLINE:7991525
MEDLINE:23649436,MEDLINE:2764603
MEDLINE:23649436,
MEDLINE:23649436,MEDLINE:11124077
MEDLINE:23649436,MEDLINE:2827450
MEDLINE:23649436,MEDLINE:2068057
MEDLINE:23649436,MEDLINE:6959455
MEDLINE:23649436,MEDLINE:1580110
MEDLINE:23649436,MEDLINE:2750706
MEDLINE:23649436,MEDLINE:6166143
MEDLINE:23649436,MEDLINE:9926164
MEDLINE:23649436,MEDLINE:2200159
MEDLINE:23649436,MEDLINE:6851306
MEDLINE:23649436,MEDLINE:1546511
MEDLINE:23649436,MEDLINE:3881879
MEDLINE:23649436,MEDLINE:6308932
MEDLINE:23649436,
MEDLINE:23649436,
MEDLINE:23649436,
MEDLINE:23649436,
MEDLINE:23649436,
MEDLINE:23649436,
MEDLINE:23649436,MEDLINE:23649432
MEDLINE:23649436,
MEDLINE:23649436,
MEDLINE:23649436,MEDLINE:22277964
MEDLINE:23649436,MEDLINE:21481486
MEDLINE:23649436,MEDLINE:21875783
MEDLINE:23649436,MEDLINE:21810706
MEDLINE:23649436,MEDLINE:21783417
MEDLINE:23649436,MEDLINE:21482992
MEDLINE:23649436,MEDLINE:20693253
MEDLINE:23649436,MEDLINE:21400670
MEDLINE:23649436,MEDLINE:21030491
MEDLINE:23649436,MEDLINE:21252716
MEDLINE:23649436,MEDLINE:21248300
MEDLINE:23649436,MEDLINE:21178716
MEDLINE:23649436,MEDLINE:20435658
MEDLINE:23649436,MEDLINE:1580129
MEDLINE:23649436,MEDLINE:4042073
MEDLINE:23649436,MEDLINE:3823460
MEDLINE:23649436,MEDLINE:6941610
MEDLINE:23649436,MEDLINE:8162978
MEDLINE:23649436,MEDLINE:8474272
MEDLINE:23649436,MEDLINE:9095385
MEDLINE:23649436,MEDLINE:7111747
MEDLINE:23649436,MEDLINE:168036
MEDLINE:23649436,MEDLINE:2988863
MEDLINE:23649436,MEDLINE:2752809
MEDLINE:23649436,MEDLINE:10385443
MEDLINE:23649436,MEDLINE:8620721
MEDLINE:23649436,MEDLINE:7305114
MEDLINE:23649436,MEDLINE:9069606
MEDLINE:23649436,MEDLINE:635202
MEDLINE:23649436,MEDLINE:6463928
MEDLINE:23649436,MEDLINE:9540921
MEDLINE:23649436,MEDLINE:6709896
MEDLINE:23649436,MEDLINE:6243442
MEDLINE:23649436,MEDLINE:3718033
MEDLINE:23649436,MEDLINE:6932142
MEDLINE:23649436,MEDLINE:269602
MEDLINE:23649436,MEDLINE:7178480
MEDLINE:23649436,MEDLINE:409152
MEDLINE:23649436,MEDLINE:7762333
MEDLINE:23649436,MEDLINE:10767187
MEDLINE:23649436,MEDLINE:1985726
MEDLINE:23649436,MEDLINE:8442600
MEDLINE:23649436,MEDLINE:10924381
MEDLINE:23649436,MEDLINE:3824273
MEDLINE:23649436,MEDLINE:3371092
MEDLINE:23649436,MEDLINE:10939429
MEDLINE:23649436,MEDLINE:10334133
MEDLINE:23649436,MEDLINE:7237910
MEDLINE:23649436,MEDLINE:7874962
MEDLINE:23649436,MEDLINE:9377499
MEDLINE:23649436,MEDLINE:1580748
MEDLINE:23649436,MEDLINE:2786818
MEDLINE:23649436,MEDLINE:3349839
MEDLINE:23649436,MEDLINE:9743154
MEDLINE:23649436,
MEDLINE:23649436,MEDLINE:3872039
MEDLINE:23649436,MEDLINE:9596301
MEDLINE:23649436,MEDLINE:2536187
MEDLINE:23649436,MEDLINE:6850512
MEDLINE:23649436,MEDLINE:7075298
MEDLINE:23649436,MEDLINE:2017951
MEDLINE:23649436,MEDLINE:1277894
MEDLINE:23649436,MEDLINE:1950861
MEDLINE:23649436,MEDLINE:10767238
MEDLINE:23649436,MEDLINE:8404158
MEDLINE:23649436,MEDLINE:3797651
MEDLINE:23649436,MEDLINE:9266878
MEDLINE:23649436,MEDLINE:10492275
MEDLINE:23649436,MEDLINE:3873863
MEDLINE:23649436,MEDLINE:908215
MEDLINE:23649436,MEDLINE:9609901
MEDLINE:23649436,
MEDLINE:23649436,MEDLINE:753154
MEDLINE:23649436,MEDLINE:456057
MEDLINE:23649436,MEDLINE:1126189
MEDLINE:23649436,MEDLINE:8668801
MEDLINE:23649436,MEDLINE:2106209
MEDLINE:23649436,MEDLINE:2183735
MEDLINE:23649436,MEDLINE:8628859
MEDLINE:23649436,MEDLINE:8988197
MEDLINE:23649436,MEDLINE:1327793
MEDLINE:23649436,MEDLINE:3342671
MEDLINE:23649436,MEDLINE:8134564
MEDLINE:23649436,MEDLINE:4016683
MEDLINE:23649436,MEDLINE:3036428
MEDLINE:23649436,MEDLINE:2537917
MEDLINE:23649436,MEDLINE:1609716
MEDLINE:23649436,MEDLINE:7422857
MEDLINE:23649436,MEDLINE:8355329
MEDLINE:23649436,MEDLINE:6255842
MEDLINE:23649436,MEDLINE:3296705
MEDLINE:23649436,MEDLINE:8845263
MEDLINE:23649436,MEDLINE:1987873
MEDLINE:23649436,MEDLINE:441988
MEDLINE:23649436,MEDLINE:5659968
MEDLINE:23649436,MEDLINE:436372
MEDLINE:23649436,MEDLINE:8659351
MEDLINE:23649436,MEDLINE:3974296
MEDLINE:23649436,MEDLINE:6091507
MEDLINE:23649436,MEDLINE:3631403
MEDLINE:23649436,MEDLINE:1568179
MEDLINE:23649436,MEDLINE:15118073
MEDLINE:23649436,MEDLINE:8404156
MEDLINE:23649436,MEDLINE:3014934
MEDLINE:23649436,MEDLINE:8484639
MEDLINE:23649436,MEDLINE:10673206
MEDLINE:23649436,MEDLINE:2361413
MEDLINE:23649435,
MEDLINE:23649435,
MEDLINE:23649435,
MEDLINE:23649435,
MEDLINE:23649435,
MEDLINE:23649435,MEDLINE:23649432
MEDLINE:23649435,MEDLINE:21980032
MEDLINE:23649435,
MEDLINE:23649435,
MEDLINE:23649435,
MEDLINE:23649435,MEDLINE:20836646
MEDLINE:23649435,MEDLINE:20889809
MEDLINE:23649435,MEDLINE:20547426
MEDLINE:23649435,MEDLINE:20838245
MEDLINE:23649435,MEDLINE:20664476
MEDLINE:23649435,MEDLINE:20398365
MEDLINE:23649435,MEDLINE:20375177
MEDLINE:23649435,MEDLINE:20609688
MEDLINE:23649435,MEDLINE:20555058
MEDLINE:23649435,MEDLINE:20387102
MEDLINE:23649435,MEDLINE:19349706
MEDLINE:23649435,MEDLINE:20035430
MEDLINE:23649435,
MEDLINE:23649435,MEDLINE:19934775
MEDLINE:23649435,MEDLINE:19752757
MEDLINE:23649435,
MEDLINE:23649435,
MEDLINE:23649435,MEDLINE:19294382
MEDLINE:23649435,MEDLINE:19499841
MEDLINE:23649435,MEDLINE:19454584
MEDLINE:23649435,MEDLINE:19509467
MEDLINE:23649435,MEDLINE:19381886
MEDLINE:23649435,MEDLINE:18948424
MEDLINE:23649435,MEDLINE:19088003
MEDLINE:23649435,
MEDLINE:23649435,MEDLINE:19443365
MEDLINE:23649435,MEDLINE:19049559
MEDLINE:23649435,MEDLINE:18980970
MEDLINE:23649435,MEDLINE:18827620
MEDLINE:23649435,MEDLINE:18581050
MEDLINE:23649435,MEDLINE:17217547
MEDLINE:23649435,MEDLINE:18796075
MEDLINE:23649435,MEDLINE:18413427
MEDLINE:23649435,MEDLINE:18423790
MEDLINE:23649435,MEDLINE:18473355
MEDLINE:23649435,MEDLINE:18358542
MEDLINE:23649435,MEDLINE:18334580
MEDLINE:23649435,MEDLINE:18334594
MEDLINE:23649435,
MEDLINE:23649435,MEDLINE:18263676
MEDLINE:23649435,MEDLINE:18304687
MEDLINE:23649435,MEDLINE:18257818
MEDLINE:23649435,
MEDLINE:23649435,MEDLINE:17873166
MEDLINE:23649435,MEDLINE:17397768
MEDLINE:23649435,MEDLINE:17701059
MEDLINE:23649435,MEDLINE:17395141
MEDLINE:23649435,
MEDLINE:23649435,MEDLINE:17455873
MEDLINE:23649435,MEDLINE:17534028
MEDLINE:23649435,MEDLINE:17258449
MEDLINE:23649435,MEDLINE:17476012
MEDLINE:23649435,
MEDLINE:23649435,MEDLINE:16462498
MEDLINE:23649435,
MEDLINE:23649435,MEDLINE:17132354
MEDLINE:23649435,MEDLINE:17053509
MEDLINE:23649435,MEDLINE:16512981
MEDLINE:23649435,MEDLINE:17409938
MEDLINE:23649435,MEDLINE:16948883
MEDLINE:23649435,MEDLINE:16429314
MEDLINE:23649435,MEDLINE:16631204
MEDLINE:23649435,MEDLINE:16817332
MEDLINE:23649435,MEDLINE:16234818
MEDLINE:23649435,MEDLINE:16189521
MEDLINE:23649435,MEDLINE:15937431
MEDLINE:23649435,MEDLINE:15898407
MEDLINE:23649435,MEDLINE:15887794
MEDLINE:23649435,MEDLINE:15735910
MEDLINE:23649435,MEDLINE:15663551
MEDLINE:23649435,MEDLINE:15572529
MEDLINE:23649435,MEDLINE:14694247
MEDLINE:23649435,MEDLINE:15474671
MEDLINE:23649435,MEDLINE:15305806
MEDLINE:23649435,MEDLINE:15257511
MEDLINE:23649435,MEDLINE:15237512
MEDLINE:23649435,MEDLINE:15168153
MEDLINE:23649435,
MEDLINE:23649435,MEDLINE:15084698
MEDLINE:23649435,MEDLINE:14770437
MEDLINE:23649435,MEDLINE:14644515
MEDLINE:23649435,MEDLINE:12646435
MEDLINE:23649435,MEDLINE:14505765
MEDLINE:23649435,MEDLINE:3004208
MEDLINE:23649435,MEDLINE:12825823
MEDLINE:23649435,MEDLINE:12684638
MEDLINE:23649435,MEDLINE:12660008
MEDLINE:23649435,MEDLINE:12538992
MEDLINE:23649435,MEDLINE:12527588
MEDLINE:23649435,MEDLINE:8474273
MEDLINE:23649435,MEDLINE:12475830
MEDLINE:23649435,MEDLINE:7396575
MEDLINE:23649435,
MEDLINE:23649435,MEDLINE:11777548
MEDLINE:23649435,MEDLINE:11750713
MEDLINE:23649435,MEDLINE:11891034
MEDLINE:23649435,MEDLINE:12365018
MEDLINE:23649435,MEDLINE:7094555
MEDLINE:23649435,MEDLINE:11344832
MEDLINE:23649435,MEDLINE:11762355
MEDLINE:23649435,MEDLINE:6248192
MEDLINE:23649435,MEDLINE:2181676
MEDLINE:23649435,MEDLINE:5766496
MEDLINE:23649435,MEDLINE:11757772
MEDLINE:23649435,MEDLINE:11688826
MEDLINE:23649435,MEDLINE:10622545
MEDLINE:23649435,MEDLINE:11205667
MEDLINE:23649435,MEDLINE:11197446
MEDLINE:23649435,MEDLINE:8989064
MEDLINE:23649435,MEDLINE:9237160
MEDLINE:23649435,
MEDLINE:23649435,
MEDLINE:23649435,MEDLINE:5348324
MEDLINE:23649435,MEDLINE:1309310
MEDLINE:23649435,MEDLINE:8383484
MEDLINE:23649435,MEDLINE:10463986
MEDLINE:23649435,MEDLINE:9562263
MEDLINE:23649435,MEDLINE:2158119
MEDLINE:23649435,MEDLINE:6723388
MEDLINE:23649435,MEDLINE:8380126
MEDLINE:23649435,MEDLINE:697178
MEDLINE:23649435,MEDLINE:9823985
MEDLINE:23649435,MEDLINE:1446484
MEDLINE:23649435,MEDLINE:10563618
MEDLINE:23649435,MEDLINE:11012453
MEDLINE:23649435,MEDLINE:10995864
MEDLINE:23649435,MEDLINE:7479466
MEDLINE:23649435,MEDLINE:8929065
MEDLINE:23649435,MEDLINE:414553
MEDLINE:23649435,MEDLINE:5916704
MEDLINE:23649435,MEDLINE:14175841
MEDLINE:23649435,MEDLINE:9106564
MEDLINE:23649435,MEDLINE:1935917
MEDLINE:23649435,MEDLINE:3038297
MEDLINE:23649435,MEDLINE:6290025
MEDLINE:23649435,MEDLINE:10701622
MEDLINE:23649435,MEDLINE:9016198
MEDLINE:23649435,MEDLINE:4813837
MEDLINE:23649435,MEDLINE:10942328
MEDLINE:23649435,MEDLINE:2413754
MEDLINE:23649435,MEDLINE:10634361
MEDLINE:23649435,MEDLINE:9358132
MEDLINE:23649435,MEDLINE:9713441
MEDLINE:23649435,MEDLINE:9883867
MEDLINE:23649435,MEDLINE:6627701
MEDLINE:23649435,MEDLINE:7626446
MEDLINE:23649435,MEDLINE:2299974
MEDLINE:23649435,MEDLINE:7599828
MEDLINE:23649435,MEDLINE:3943388
MEDLINE:23649435,MEDLINE:2851880
MEDLINE:23649435,MEDLINE:7587427
MEDLINE:23649435,MEDLINE:1659614
MEDLINE:23649435,MEDLINE:2663485
MEDLINE:23649435,MEDLINE:8398153
MEDLINE:23649435,MEDLINE:8461975
MEDLINE:23649435,MEDLINE:4360854
MEDLINE:23649435,MEDLINE:7804984
MEDLINE:23649435,MEDLINE:9129544
MEDLINE:23649435,MEDLINE:7739683
MEDLINE:23649435,
MEDLINE:23649435,MEDLINE:14471915
MEDLINE:23649435,MEDLINE:16412016
MEDLINE:23649435,MEDLINE:10727484
MEDLINE:23649435,MEDLINE:15673803
MEDLINE:23649435,MEDLINE:1089199
MEDLINE:23649435,MEDLINE:1090839
MEDLINE:23649435,MEDLINE:1309381
MEDLINE:23649435,MEDLINE:3024870
MEDLINE:23649435,MEDLINE:1652686
MEDLINE:23649435,MEDLINE:15914534
MEDLINE:23647436,
MEDLINE:23647436,
MEDLINE:23647436,MEDLINE:23097587
MEDLINE:23647436,MEDLINE:23198963
MEDLINE:23647436,MEDLINE:22387334
MEDLINE:23647436,MEDLINE:22499243
MEDLINE:23647436,MEDLINE:22596257
MEDLINE:23647436,MEDLINE:22093814
MEDLINE:23647436,MEDLINE:22224700
MEDLINE:23647436,MEDLINE:22267468
MEDLINE:23647436,MEDLINE:21664286
MEDLINE:23647436,MEDLINE:21689774
MEDLINE:23647436,MEDLINE:22172091
MEDLINE:23647436,MEDLINE:22031700
MEDLINE:23647436,MEDLINE:22002346
MEDLINE:23647436,MEDLINE:21937692
MEDLINE:23647436,MEDLINE:22024510
MEDLINE:23647436,MEDLINE:21752907
MEDLINE:23647436,MEDLINE:21915872
MEDLINE:23647436,MEDLINE:21539497
MEDLINE:23647436,MEDLINE:21540462
MEDLINE:23647436,MEDLINE:21697323
MEDLINE:23647436,MEDLINE:21620764
MEDLINE:23647436,MEDLINE:20699126
MEDLINE:23647436,MEDLINE:21414843
MEDLINE:23647436,MEDLINE:20688181
MEDLINE:23647436,MEDLINE:21310254
MEDLINE:23647436,MEDLINE:21236396
MEDLINE:23647436,MEDLINE:20682012
MEDLINE:23647436,MEDLINE:20837781
MEDLINE:23647436,MEDLINE:21078944
MEDLINE:23647436,MEDLINE:21994617
MEDLINE:23647436,MEDLINE:20694532
MEDLINE:23647436,MEDLINE:20819665
MEDLINE:23647436,MEDLINE:20683281
MEDLINE:23647436,MEDLINE:19966846
MEDLINE:23647436,
MEDLINE:23647436,MEDLINE:20490728
MEDLINE:23647436,MEDLINE:20107229
MEDLINE:23647436,MEDLINE:19915635
MEDLINE:23647436,MEDLINE:19786112
MEDLINE:23647436,MEDLINE:19668235
MEDLINE:23647436,MEDLINE:19796930
MEDLINE:23647436,MEDLINE:20101870
MEDLINE:23647436,MEDLINE:19911966
MEDLINE:23647436,MEDLINE:19747629
MEDLINE:23647436,MEDLINE:19450758
MEDLINE:23647436,MEDLINE:19450754
MEDLINE:23647436,MEDLINE:19135943
MEDLINE:23647436,MEDLINE:19369230
MEDLINE:23647436,MEDLINE:18805583
MEDLINE:23647436,MEDLINE:18695666
MEDLINE:23647436,MEDLINE:19299333
MEDLINE:23647436,MEDLINE:7873398
MEDLINE:23647436,MEDLINE:19147520
MEDLINE:23647436,MEDLINE:18789976
MEDLINE:23647436,MEDLINE:18562004
MEDLINE:23647436,MEDLINE:18753357
MEDLINE:23647436,MEDLINE:18209721
MEDLINE:23647436,MEDLINE:18383425
MEDLINE:23647436,MEDLINE:18589118
MEDLINE:23647436,MEDLINE:18285548
MEDLINE:23647436,MEDLINE:18339135
MEDLINE:23647436,MEDLINE:18343759
MEDLINE:23647436,MEDLINE:18081702
MEDLINE:23647436,MEDLINE:18022579
MEDLINE:23647436,MEDLINE:17697973
MEDLINE:23647436,MEDLINE:16972242
MEDLINE:23647436,MEDLINE:17845644
MEDLINE:23647436,MEDLINE:17674311
MEDLINE:23647436,MEDLINE:17392502
MEDLINE:23647436,MEDLINE:17530009
MEDLINE:23647436,MEDLINE:17425738
MEDLINE:23647436,MEDLINE:17313465
MEDLINE:23647436,MEDLINE:17275512
MEDLINE:23647436,MEDLINE:17157554
MEDLINE:23647436,MEDLINE:16481215
MEDLINE:23647436,MEDLINE:16926290
MEDLINE:23647436,MEDLINE:17005835
MEDLINE:23647436,MEDLINE:16352807
MEDLINE:23647436,MEDLINE:16157264
MEDLINE:23647436,MEDLINE:16154862
MEDLINE:23647436,MEDLINE:16147978
MEDLINE:23647436,MEDLINE:15593008
MEDLINE:23647436,MEDLINE:15034541
MEDLINE:23647436,MEDLINE:15073671
MEDLINE:23647436,MEDLINE:15084929
MEDLINE:23647436,MEDLINE:14585640
